Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50
1,1,8,0,60,0,1,1,26000,1,2,64,1,2,1,2,6,6,7,1,1,0,0,50000,5,1,1,0,0,1,1,30000,1,1,95,95,95,95,95,95,80,95,95,24000,1,0,2,3,0 ,0,0
0,0,8,0,48,0,1,1,50000,0,0,80,1,1,1,2,5,6,3,1,1,1,1,50000,2,0,1,0,0,1,0,200000,1,1,60,60,60,60,60,60,50,70,60,0,1,0,0,1,0 ,0,0
1,1,8,0,48,0,1,1,60000,0,0,90,1,3,1,2,3,3,2,1,1,0,0,90000,3,0,1,0,0,1,0,100000,1,1,60,60,65,70,70,60,50,80,70,30000,1,0,0,1,0 ,0,1
0,0,8,0,44,0,1,1,50000,0,0,114,1,3,1,2,3,3,3,1,0,0,0,50000,3,1,1,0,0,1,0,10000,1,1,60,40,100,70,80,50,50,80,70,0,1,0,0,1,0 ,0,1
0,1,11,0,68,0,1,2,10000,1,2,40,1,3,1,3,2,1,1,1,0,0,0,20000,3,-1,0,0,0,2,-1,50000,1,1,90,70,100,85,100,100,90,80,80,10000,1,0,0,0,0 ,0,0
0,1,8,0,45,0,1,1,40000,0,0,65.6,1,2,1,2,4,5,4,1,1,1,0,90000,3,0,1,0,0,1,0,80000,1,0,70,60,60,70,65,75,70,60,60,50000,2,0,0,3,0 ,0,3
1,0,9,1,68,0,1,1,2000,0,0,100,1,3,1,4,5,5,4,1,0,0,0,25000,4,0,1,0,0,1,0,20000,1,1,80,80,80,80,80,80,80,80,80,2200,1,0,0,1,0 ,0,0
1,1,8,1,65,0,1,1,0,0,0,62,0,2,1,2,4,5,3,1,1,0,0,40000,2,-1,1,0,0,1,-1,40000,1,1,80,60,80,80,80,80,80,80,80,0,1,0,0,3,0 ,0,0
1,1,8,1,51,0,0,1,21000,0,0,64,1,1,1,1,5,6,5,1,1,0,0,21000,2,0,0,0,0,2,0,25000,1,1,70,60,60,60,70,70,70,70,80,0,1,0,0,1,0 ,0,1
1,0,9,0,48,0,1,1,200000,0,0,100,1,1,1,2,1,1,1,1,0,0,0,210000,5,-1,1,0,0,1,-1,50000,1,1,100,100,100,100,100,100,100,100,90,0,1,0,0,1,0 ,0,1
1,0,10,1,33,1,1,1,60000,0,0,80,1,3,1,2,6,4,5,0,0,0,0,70000,4,0,2,0,0,1,0,100000,1,1,70,70,70,70,70,70,70,70,70,50000,1,0,0,1,0 ,0,0
1,0,10,1,39,0,1,1,20000,0,0,80,1,1,1,2,5,7,3,1,0,0,0,50000,6,0,1,0,0,1,0,40000,1,1,90,90,80,60,50,60,60,50,50,20000,2,0,2,1,0 ,0,1
1,0,8,1,40,0,1,1,15000,0,0,110,1,2,1,1,4,4,2,1,1,0,0,30000,2,0,1,0,0,1,0,30000,1,1,80,20,50,60,20,20,60,60,80,15000,1,0,0,1,0 ,0,0
0,0,9,1,37,0,0,1,10000,0,0,165,1,2,1,2,5,5,3,1,1,0,0,40000,4,1,2,1,0,1,0,20000,1,0,80,70,90,50,30,80,80,80,80,20000,1,0,0,1,0 ,0,1
1,1,8,0,52,0,1,1,5000,0,1,62,0,0,0,2,4,2,2,1,1,0,0,7000,2,0,1,0,0,1,-1,50000,1,0,50,30,50,60,65,20,60,50,60,0,1,0,0,3,0 ,0,3
0,1,8,1,34,0,1,2,10000,0,0,84,1,2,1,1,5,6,4,1,0,0,0,70000,2,0,1,0,0,1,0,20000,1,1,70,70,70,70,70,70,70,70,70,60000,2,0,0,1,0 ,0,1
1,0,8,0,38,0,1,1,60000,0,0,72,1,3,1,2,1,1,1,1,0,0,0,60000,3,0,1,0,0,1,0,150000,1,0,70,70,80,60,80,80,60,80,70,0,1,0,0,2,0 ,0,0
1,0,10,1,47,0,1,1,20000,0,0,200,1,2,1,2,5,5,5,1,0,0,0,80000,4,0,1,0,0,1,0,40000,1,1,70,70,70,70,70,70,70,70,70,60000,1,0,0,1,0 ,0,2
0,1,8,0,27,0,1,2,30000,0,0,63,1,3,1,2,5,8,8,1,1,0,0,60000,2,0,1,1,0,1,0,50000,1,1,90,80,80,70,60,80,60,40,40,30000,2,0,0,4,0 ,0,3
0,0,8,0,41,0,1,2,40000,0,0,90,1,2,1,2,5,6,5,1,1,0,0,60000,3,0,1,0,0,1,0,60000,1,1,100,100,100,100,100,100,100,100,100,20000,2,0,0,1,0 ,0,1
0,1,8,0,44,0,1,1,50000,0,0,70,1,2,1,2,6,7,4,1,1,0,0,100000,3,0,1,0,0,1,0,100000,1,1,80,80,80,80,80,80,80,80,80,50000,2,0,0,4,0 ,0,0
1,0,8,1,48,0,0,1,25000,0,0,76,1,3,1,1,4,5,5,1,1,0,0,60000,2,0,1,0,0,1,-1,40000,1,1,90,90,90,90,70,90,90,90,90,35000,1,0,0,3,0 ,0,0
1,0,10,1,30,0,1,1,20000,0,0,100,1,1,1,2,5,6,4,1,0,0,0,40000,4,0,2,0,0,1,0,100000,1,1,100,100,100,80,80,80,100,80,50,20000,1,0,0,1,0 ,0,0
1,1,11,0,67,0,1,1,0,0,0,54,1,2,1,1,6,6,6,1,1,0,0,53280,2,1,1,0,0,1,0,60000,1,1,80,70,80,80,70,80,90,90,60,0,1,0,2,0,0 ,0,3
1,1,11,0,69,0,1,1,0,0,0,52.7,1,0,1,2,5,5,2,1,1,0,0,44400,5,0,1,0,0,1,0,30000,1,1,80,50,70,60,80,80,80,90,70,0,1,0,0,3,0 ,0,0
1,1,8,0,52,0,1,1,36000,0,0,64,1,2,1,1,6,6,5,1,1,0,0,96000,3,1,1,0,0,1,0,40000,1,1,90,90,90,80,70,90,80,80,80,28000,2,0,0,3,0 ,0,3
0,0,9,0,46,0,0,1,25000,0,0,200,1,2,1,1,5,7,1,1,0,0,0,25000,3,-1,1,0,0,1,0,55000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,5,0 ,0,0
0,0,11,1,45,0,0,1,0,0,0,78,1,2,1,2,5,5,5,1,0,0,0,50000,3,0,1,1,0,1,0,100000,0,0,20,10,10,10,10,10,10,20,30,50000,1,0,0,1,0 ,0,1
1,0,8,1,43,0,1,1,0,0,0,90,1,4,1,1,6,5,6,1,0,0,0,9910000,2,0,1,0,0,1,0,20000,1,1,80,80,80,80,80,80,80,80,80,10000,1,0,0,1,0 ,0,1
1,0,10,1,29,0,1,1,10000,0,0,50,1,2,1,2,7,9,4,1,0,0,0,30000,4,-1,1,0,0,1,-1,800000,1,1,100,80,50,50,90,90,100,90,50,20000,1,0,0,1,0 ,0,1
1,0,9,0,36,0,1,1,60000,0,0,110,1,2,1,3,8,10,2,1,1,1,1,70000,6,0,2,1,0,1,0,150000,0,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,0
0,1,8,1,52,0,1,1,0,0,0,84,1,2,1,2,5,6,3,1,1,0,0,200000,4,0,1,0,0,1,0,150000,1,1,70,70,70,70,65,65,75,80,80,24000,1,0,0,1,0 ,0,1
1,1,8,1,48,0,0,1,16000,0,0,78,1,2,1,2,5,6,5,1,1,1,1,50000,2,0,1,0,0,1,0,50000,1,1,50,50,60,70,60,70,30,50,60,30000,1,0,0,1,0 ,0,0
0,0,8,0,50,1,1,2,60000,1,2,70,1,3,1,2,6,8,1,0,0,0,0,60000,2,0,2,0,0,1,1,100000,1,1,60,60,60,60,60,60,60,60,60,0,1,0,0,3,0 ,0,0
0,1,8,1,47,0,1,1,54000,0,0,40,1,1,1,4,6,6,2,1,1,0,0,54000,2,0,1,1,0,2,0,60000,1,1,30,20,30,40,50,40,30,20,30,0,1,0,0,3,0 ,0,0
1,0,11,1,55,0,1,1,50000,0,0,108,1,1,1,1,5,6,3,1,1,0,0,100000,5,0,1,0,0,1,0,60000,1,1,70,65,70,75,75,50,80,60,60,50000,1,0,0,1,0 ,0,1
1,0,9,0,81,0,1,1,0,0,0,100,1,2,1,2,4,4,4,1,1,0,0,40000,5,0,1,0,0,1,0,5000,1,1,60,60,60,60,60,60,60,60,60,0,1,0,0,1,0 ,0,1
0,1,8,0,59,0,1,1,15000,1,2,45,1,1,1,1,5,4,2,1,1,1,1,20000,3,0,1,0,0,1,0,5000,1,1,70,70,70,70,70,70,70,70,70,5000,1,0,0,1,0 ,0,1
0,0,10,0,27,0,1,1,60000,0,1,50,1,0,1,1,5,7,2,1,0,0,0,100000,3,0,1,0,0,1,0,200000,1,1,80,70,80,70,70,80,80,70,70,0,1,0,0,1,0 ,0,1
0,0,10,1,29,0,1,1,40000,0,0,90,1,2,1,3,4,6,8,1,1,0,0,100000,4,0,1,1,0,1,0,100000,1,1,30,50,30,30,30,50,60,30,30,50000,1,0,0,1,0 ,0,1
1,0,10,0,35,0,1,1,20000,0,0,70,1,3,0,2,2,2,2,1,0,0,0,30000,4,-1,1,0,0,1,-1,50000,1,1,80,70,90,80,80,90,90,90,60,10000,1,0,0,1,0 ,0,1
1,0,8,1,55,0,1,1,10000,0,0,75,1,3,1,1,4,5,2,1,0,0,0,30000,1,-1,1,0,0,1,-1,20000,1,1,60,80,80,80,80,80,80,80,80,20000,1,0,0,1,0 ,0,1
1,0,9,1,36,0,1,1,20000,0,0,85,1,1,1,2,5,6,3,1,0,0,0,40000,5,0,1,0,0,1,0,50000,1,1,90,80,90,90,90,60,90,70,90,20000,1,0,0,1,0 ,0,1
0,0,8,1,46,0,1,1,10000,0,0,89,1,1,1,1,5,6,5,1,0,0,0,40000,2,0,1,0,0,1,0,100000,1,1,70,80,70,75,85,80,70,80,80,40000,1,0,0,1,0 ,0,1
1,0,10,1,55,0,1,1,15000,0,0,90,1,0,1,2,5,6,2,0,0,0,0,20000,2,-1,1,0,0,1,0,30000,1,1,100,80,79,89,80,90,70,70,80,5000,1,0,0,1,0 ,0,1
1,0,10,0,45,0,1,1,30000,0,0,100,0,1,1,1,4,5,5,1,0,0,0,30000,2,0,1,0,0,1,0,100000,1,1,70,70,70,70,50,60,60,60,60,0,1,0,0,1,0 ,0,0
1,0,11,1,40,0,1,1,15000,0,0,120,1,0,1,2,5,6,5,1,1,0,0,35000,2,0,1,0,1,1,0,100000,0,1,25,25,10,10,5,5,5,5,0,20000,1,0,0,1,0 ,0,1
1,1,8,1,52,0,0,1,10000,0,0,93,1,1,1,2,3,5,3,0,0,1,1,10000,6,-1,1,0,0,1,0,30000,1,0,50,0,50,0,0,0,0,0,0,0,1,0,0,1,0 ,0,1
1,0,9,1,32,0,1,1,10000,0,0,80,0,2,1,2,10,10,10,0,0,0,0,40000,5,-1,1,0,0,1,-1,20000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,1
1,0,11,0,54,0,1,1,4000,1,0,120,0,4,0,1,1,1,5,1,1,0,0,4000,2,-1,1,0,0,1,-1,30000,1,1,90,90,30,30,0,50,60,0,0,0,1,0,0,3,0 ,0,0
0,1,8,1,49,0,1,1,100000,0,0,100,0,2,1,1,5,6,4,1,0,0,0,100000,2,-1,0,0,0,1,0,200000,1,1,85,95,95,95,60,60,60,90,80,50000,1,0,0,1,0 ,0,1
1,0,8,1,49,0,1,1,10000,0,0,77,1,2,1,2,4,5,3,0,0,0,0,80000,5,-1,1,0,0,1,-1,20000,1,1,70,80,60,70,60,60,60,60,60,10000,1,0,0,1,0 ,0,1
0,0,11,1,39,0,1,1,4000,1,0,100,1,3,1,2,5,6,3,1,1,0,0,30000,2,0,1,0,0,1,0,20000,1,1,70,70,50,70,60,80,70,70,70,20000,1,0,0,1,0 ,0,1
0,0,9,1,42,0,1,1,30000,0,0,120,1,0,1,1,6,7,4,1,0,0,0,60000,5,0,2,0,0,1,0,50000,1,1,0,0,0,0,0,0,50,50,50,10000,1,0,0,1,0 ,0,1
1,0,10,0,46,0,1,1,30000,0,0,120,1,3,1,2,2,2,1,1,0,0,0,30000,2,0,1,0,0,1,0,50000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,1
0,0,10,1,50,1,1,1,15000,0,0,60,0,1,1,2,10,10,1,1,0,0,0,30000,3,0,1,0,0,1,0,30000,1,1,100,100,100,100,100,100,100,100,100,15000,1,0,0,1,0 ,0,1
0,0,10,1,50,0,0,1,12000,0,0,70,1,1,1,2,2,3,1,1,0,0,0,25000,2,-1,1,0,0,1,-1,40000,1,1,80,80,80,80,80,80,80,80,80,13000,1,0,0,1,0 ,0,0
0,0,10,0,36,0,1,1,10000,0,0,100,1,4,1,2,2,6,1,1,0,0,0,20000,6,-1,1,0,0,1,0,30000,1,1,90,90,90,90,80,80,80,70,70,10000,1,0,0,1,0 ,0,1
1,0,8,0,63,0,1,1,20000,0,0,45,0,1,1,2,5,5,4,1,1,0,0,20000,2,0,1,0,0,1,0,50000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
1,0,8,0,26,0,1,1,10000,0,0,90,1,1,1,1,3,3,2,1,0,0,0,0,5,0,1,0,0,1,-1,30000,1,1,80,80,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
0,0,11,1,42,0,1,1,20000,0,0,110,1,1,1,2,5,5,3,1,1,1,1,60000,2,0,1,0,0,1,0,70000,1,1,80,80,80,80,80,80,70,70,70,30000,1,0,0,1,0 ,0,1
1,0,10,1,44,0,1,1,50000,0,0,80,1,1,1,1,5,5,5,0,0,0,1,100000,3,0,2,0,0,1,0,1000000,1,1,90,90,90,90,90,90,90,90,80,50000,1,0,0,1,0 ,0,1
0,0,10,0,55,0,1,1,0,0,0,100,0,4,1,2,5,7,1,1,1,0,0,50000,3,0,1,0,0,1,0,100000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,0,0 ,0,1
0,0,8,1,39,0,1,1,10000,0,0,90,1,2,1,2,5,6,4,1,1,0,0,30000,4,0,1,0,0,1,0,20000,1,1,50,60,60,70,80,70,80,60,70,20000,1,0,0,1,0 ,0,1
1,0,11,1,59,0,1,1,20000,0,1,196,1,2,1,2,7,7,4,1,1,0,0,40000,5,0,2,0,0,1,0,40000,1,1,100,90,86,90,90,80,100,90,90,15000,1,0,0,1,0 ,0,1
1,0,10,0,46,1,1,1,50000,0,0,100,1,1,1,2,5,6,1,1,1,0,0,50000,5,0,1,1,0,1,0,800000,1,0,90,80,70,50,70,80,80,90,70,0,1,0,2,1,0 ,0,1
0,0,8,0,59,0,1,1,25000,0,0,60,0,2,1,1,5,5,2,1,1,0,0,25000,2,0,1,0,0,1,0,50000,1,1,80,70,80,80,80,80,80,80,80,0,1,0,0,1,0 ,0,1
1,0,9,0,55,0,1,1,36000,1,2,80,1,2,1,1,4,4,4,1,1,0,0,40000,2,0,1,0,0,1,0,5000,1,1,70,70,70,70,70,70,70,70,70,4000,1,0,0,1,0 ,0,1
1,0,9,1,46,0,1,1,10000,0,0,100,1,3,1,2,6,7,2,1,1,0,0,20000,4,-1,1,0,0,1,-1,50000,0,0,20,30,60,30,40,20,10,60,40,20000,1,0,0,0,0 ,0,0
1,0,10,1,36,0,1,1,10000,0,0,100,1,2,1,2,6,7,4,1,1,0,0,50000,4,0,1,0,0,1,0,50000,1,1,80,80,80,80,80,80,80,80,80,40000,1,0,0,1,0 ,0,1
1,0,9,0,41,0,1,1,27000,0,0,80.5,1,2,1,1,1,1,1,1,1,1,1,40000,4,0,1,0,1,1,-1,40000,1,1,100,80,80,100,70,70,70,80,70,10000,1,0,0,1,0 ,0,1
0,0,10,1,68,0,1,1,3000,0,0,60,1,2,1,3,3,3,3,1,0,0,0,6000,2,-1,1,0,0,1,-1,10000,1,1,90,90,90,90,90,90,90,90,90,3000,1,0,0,1,0 ,0,1
1,0,10,0,62,0,1,1,1500,0,0,120,1,2,1,2,1,2,2,1,0,1,1,22000,4,-1,1,0,0,1,0,50000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,1
1,1,86,1,28,0,1,1,0,0,0,57,1,2,1,2,5,7,3,0,0,0,0,35000,4,-1,1,0,0,1,0,100000,1,1,50,50,10,70,70,40,20,50,50,35000,1,0,0,3,0 ,0,4
1,0,87,1,58,0,1,1,0,0,0,57,0,1,1,3,5,6,3,0,1,0,0,20000,4,-2,1,0,0,1,0,10000,1,1,80,50,0,70,80,60,0,100,100,20000,1,0,0,1,0 ,0,1
0,0,88,1,55,0,1,1,0,0,0,40,0,1,1,1,5,5,5,1,1,1,0,10000,2,-1,1,0,0,2,-1,20000,1,1,60,0,100,80,80,40,40,30,50,0,1,0,0,1,0 ,0,1
1,1,87,1,67,0,0,1,0,0,0,63,0,2,0,4,1,1,1,1,0,0,0,5000,3,-1,1,0,0,1,-1,30000,1,1,100,30,70,100,50,50,80,100,60,0,1,0,0,1,0 ,0,1
0,0,88,1,62,0,1,1,0,0,0,80,0,1,1,4,1,2,1,1,0,0,0,6000,2,-1,1,0,0,1,-1,10000,0,1,80,40,40,40,60,50,60,60,60,6000,1,0,0,1,0 ,0,1
1,0,89,0,49,0,1,1,10000,0,0,300,1,2,1,2,6,7,2,1,1,1,1,30000,2,0,1,0,0,1,0,50000,1,1,80,70,70,80,90,60,60,60,50,20000,1,0,0,1,0 ,0,1
0,1,87,0,52,0,1,1,10000,0,0,66,0,1,1,1,1,1,1,1,0,0,0,10000,2,0,1,0,0,1,0,20000,1,1,100,90,80,90,70,50,30,90,50,0,1,0,0,1,0 ,0,1
1,0,87,1,31,0,1,1,0,0,0,80,0,3,1,1,4,8,1,1,0,0,0,20000,4,-2,1,0,0,1,-1,100000,1,1,80,90,50,60,70,80,90,50,60,20000,1,0,0,1,0 ,0,1
0,0,89,1,49,0,1,1,40000,0,0,60,1,3,1,3,5,6,3,1,0,0,0,40000,1,0,2,0,0,1,0,30000,0,1,70,70,60,80,70,79,89,60,70,0,1,0,0,1,0 ,0,1
1,0,89,1,46,0,1,1,0,0,0,100,0,0,1,2,1,8,1,1,0,0,0,20000,2,-1,1,0,0,1,-1,50000,1,1,80,20,0,50,0,0,100,60,0,20000,1,0,0,1,0 ,0,1
0,0,89,0,43,0,1,1,30000,0,0,80,1,2,1,2,6,6,5,1,0,1,1,30000,3,0,1,0,0,1,0,30000,1,1,100,100,100,100,100,100,100,100,100,0,1,0,0,1,0 ,0,1
0,1,87,0,50,0,1,1,0,0,0,70,0,0,0,1,1,1,1,1,0,0,0,10000,2,-2,0,0,0,1,-1,40000,1,1,10,70,0,0,0,60,80,0,0,0,1,0,0,3,0 ,0,0
1,1,87,0,48,0,1,1,7000,0,0,60,1,1,0,1,1,3,1,1,0,0,0,10000,2,-1,0,0,0,1,-1,40000,1,1,60,50,50,60,60,50,40,60,60,5000,1,0,0,1,0 ,0,0
1,0,89,0,53,0,1,1,0,0,0,60,0,0,1,1,1,1,1,0,1,0,0,4000,2,-1,1,0,0,1,-1,12000,1,1,80,60,50,80,60,100,0,70,70,0,1,0,2,3,0 ,0,0
0,0,87,0,51,0,1,1,15000,0,0,80,1,1,1,2,4,4,2,1,0,0,0,20000,3,0,1,0,0,1,0,25000,1,1,60,60,60,50,60,60,60,60,60,4000,1,0,0,1,0 ,0,1
0,1,87,0,62,0,0,1,40800,0,0,108,0,3,1,2,5,4,4,1,1,0,0,30000,2,-1,1,0,0,1,0,54000,1,1,80,50,60,70,80,80,80,80,80,0,1,0,0,1,0 ,0,1
0,1,87,0,72,0,1,1,0,0,0,66.5,0,0,1,1,5,5,1,1,1,0,0,54000,3,0,1,0,0,1,0,28800,1,1,60,60,60,60,60,60,60,60,60,0,1,0,0,3,0 ,0,0
1,0,86,0,77,0,1,1,12800,0,0,88,0,1,1,4,1,1,1,1,0,0,0,32800,2,-1,1,0,0,1,0,30000,1,1,50,50,100,100,80,100,100,80,100,0,1,0,0,1,0 ,0,1
1,0,88,0,60,0,1,1,20000,1,2,40,1,1,1,4,7,8,3,1,1,0,0,40000,2,0,1,0,0,1,0,60000,0,1,70,75,65,60,70,65,80,75,70,20000,1,0,0,1,0 ,0,1
1,1,88,0,50,0,1,2,40000,1,2,94,1,0,1,2,3,6,1,1,1,0,0,40000,2,-1,1,0,0,1,0,12000,1,1,30,30,0,20,0,20,0,10,20,0,1,0,0,3,0 ,0,0
1,0,87,1,45,0,1,1,0,0,0,120,0,1,1,0,1,8,1,0,1,1,0,8000,2,-1,1,0,0,1,0,2000,1,0,100,50,100,100,100,100,100,50,100,8000,1,0,0,1,0 ,0,1
0,1,89,0,45,0,1,1,0,1,0,70,0,1,1,1,3,5,3,1,0,0,0,14000,1,0,0,0,0,1,-1,20000,1,0,80,80,80,80,80,80,80,80,90,14000,1,0,0,3,0 ,0,0
1,0,87,0,36,0,1,2,28000,1,2,50,1,2,1,2,5,7,3,0,1,0,0,56000,3,1,1,1,0,1,-1,60000,0,1,80,60,50,60,60,70,60,70,70,28000,2,0,0,2,0 ,0,1
0,1,88,0,69,1,1,1,0,0,0,115,0,0,1,2,4,4,2,1,1,1,1,35000,2,0,1,0,0,2,-1,13000,1,1,70,90,80,70,60,80,70,90,100,0,1,0,0,3,0 ,0,0
0,0,89,1,26,0,1,1,0,0,0,100,1,1,1,1,5,7,4,1,0,0,0,20000,3,-1,1,0,0,1,-1,20000,1,1,70,60,70,70,70,60,70,70,70,20000,1,0,0,1,0 ,0,1
0,0,88,0,48,0,1,1,2000,0,0,108,1,3,1,1,7,8,2,1,1,0,0,40000,6,-1,1,0,0,1,-1,5000,1,1,80,90,90,90,80,90,100,100,90,0,1,0,0,3,0 ,0,1
0,0,87,0,60,0,1,1,500,0,0,30,0,0,0,2,1,2,1,1,1,0,0,500,2,-2,1,0,0,1,-1,24000,1,0,70,80,60,50,60,60,50,50,50,0,1,0,0,1,0 ,0,1
0,0,89,0,47,0,1,1,900000,0,0,162,1,2,1,2,6,6,1,1,0,0,0,900000,2,0,2,1,0,1,0,900000,1,1,60,100,50,50,60,60,60,60,60,0,1,0,2,1,0 ,0,1
0,0,89,0,73,0,1,1,0,0,0,43,0,3,1,2,3,3,1,1,0,0,0,5900,2,-1,1,0,0,1,-1,4000,1,1,80,80,70,80,60,70,50,60,70,0,1,0,0,0,0 ,0,1
0,0,89,0,40,0,1,1,30000,1,2,58,1,1,1,2,5,7,7,1,0,0,0,30000,1,1,2,1,0,1,1,40000,1,1,80,80,80,80,80,70,70,60,70,0,1,0,0,1,0 ,0,1
1,1,87,0,62,0,1,1,0,1,2,60,1,1,1,2,5,4,2,1,0,0,0,60000,2,0,1,0,0,1,0,50000,1,1,60,60,50,60,60,60,70,60,70,0,1,0,0,3,0 ,0,0
0,1,87,0,71,0,1,1,0,1,2,66,1,1,1,2,1,2,1,1,0,1,0,2000,2,0,1,0,0,1,0,10000,1,1,50,30,50,80,30,50,0,50,50,0,1,0,0,1,0 ,0,1
1,1,86,0,63,0,1,1,8000,0,0,30,0,1,1,2,1,1,5,1,1,0,0,8000,2,-1,1,0,0,1,-1,20000,1,0,70,70,20,50,50,20,20,70,20,0,1,0,0,1,0 ,0,1
0,1,87,1,72,1,1,1,0,0,0,36,0,0,1,2,1,1,1,1,1,0,0,48000,2,0,1,0,0,1,-1,19200,1,1,50,40,90,40,30,0,30,40,40,0,1,0,0,1,0 ,0,0
0,1,87,1,34,0,1,1,0,0,0,77.6,1,1,1,2,5,8,4,1,0,0,0,0,3,0,1,0,0,1,0,100000,1,0,90,80,50,60,60,60,70,80,80,0,1,0,2,3,0 ,0,0
1,1,87,1,40,0,1,1,100000,0,0,109,1,1,1,2,7,8,5,1,1,1,1,300000,6,1,2,1,0,1,0,200000,1,0,80,70,60,70,70,80,60,70,80,150000,2,0,0,3,0 ,0,3
1,0,89,0,67,0,1,1,10000,1,0,40,1,1,1,3,8,10,1,1,0,0,0,10000,2,0,1,0,0,1,0,50000,1,1,90,90,90,90,80,80,90,90,60,0,1,0,0,3,0 ,0,1
0,1,87,1,73,0,1,1,0,0,0,37,1,3,1,2,1,1,1,1,0,0,0,4000,2,-2,1,0,0,2,-1,10000,1,1,100,80,100,50,70,80,100,100,50,0,1,0,0,1,0 ,0,1
0,0,87,1,45,0,0,1,0,0,0,108,0,2,0,2,6,5,5,1,0,0,0,30000,1,-1,1,0,0,1,0,70000,1,1,0,100,100,100,100,100,70,100,50,30000,1,0,0,1,0 ,0,1
0,0,89,0,51,0,1,2,10000,1,2,118,1,3,1,2,5,6,4,1,1,1,1,10000,3,1,1,0,0,1,1,100000,1,1,90,80,70,80,80,60,60,70,70,0,1,0,2,3,0 ,0,1
1,0,87,1,44,0,0,1,13000,0,0,70,0,4,1,1,5,7,1,1,0,0,0,50000,3,0,1,0,0,1,0,100000,1,0,50,70,100,50,40,50,30,30,80,13000,1,0,0,1,0 ,0,1
1,0,86,1,36,0,1,1,4000,0,0,88,1,3,1,1,5,4,7,1,1,0,0,70000,4,0,1,0,0,1,0,5000,1,1,50,80,80,70,80,80,90,90,50,50000,1,0,0,1,0 ,0,0
1,1,89,0,38,0,1,1,40000,0,0,46,1,2,1,1,6,8,4,0,0,0,0,60000,3,0,1,0,0,1,0,40000,0,1,98,95,85,90,90,95,98,85,90,20000,1,0,0,3,0 ,2,3
1,0,87,1,31,0,1,1,60000,0,0,140,1,4,1,2,7,6,10,1,1,0,0,70000,4,0,1,0,0,1,0,100000,1,1,50,30,60,60,90,70,100,95,80,10000,1,0,0,1,0 ,0,1
1,1,87,0,63,0,0,1,0,0,0,90,1,1,1,3,3,3,2,1,1,0,0,15000,3,-1,1,0,0,1,0,20000,1,1,70,70,60,70,60,50,70,70,50,0,1,0,0,1,0 ,0,0
0,0,87,1,48,0,0,1,7000,0,0,85,0,3,0,1,3,4,2,1,0,0,0,30000,2,-1,1,0,0,1,-1,70000,1,0,30,50,50,30,40,40,40,30,40,5000,1,0,0,1,0 ,0,1
0,0,87,0,59,0,1,1,10000,0,0,78,1,1,1,2,4,3,1,1,1,0,0,20000,2,0,2,0,0,1,0,20000,1,1,50,50,100,80,50,80,50,50,50,0,1,0,0,1,0 ,0,1
1,1,88,0,33,0,1,1,30000,0,0,94,1,2,1,3,5,5,4,1,1,0,0,30000,4,-1,1,0,0,1,-1,200000,1,1,60,70,90,0,0,50,0,30,70,0,1,0,0,1,0 ,0,1
0,0,86,0,35,0,1,1,10000,0,0,160,1,3,1,4,2,2,2,1,1,1,1,10000,3,-1,0,0,0,1,0,20000,1,1,50,50,50,80,20,60,60,20,20,0,1,0,2,1,0 ,0,1
1,0,87,0,27,0,1,1,15000,0,0,80,1,3,1,2,4,4,2,1,0,0,0,30000,3,-1,1,0,0,1,0,50000,1,1,85,80,80,75,70,80,80,75,70,15000,1,0,0,1,0 ,0,1
0,0,89,1,55,0,1,1,20000,0,0,58,1,3,1,2,3,5,1,1,1,0,0,30000,2,0,1,0,0,1,0,50000,1,1,80,80,80,80,60,80,60,70,80,10000,1,0,0,1,0 ,0,1
0,0,87,0,63,0,1,1,8500,1,2,120,1,1,1,5,6,7,2,1,1,0,0,13000,2,0,1,1,0,1,0,20000,1,1,50,0,60,70,70,70,60,60,80,0,1,0,0,1,0 ,0,0
1,0,88,1,28,0,1,2,0,1,0,76,1,2,0,2,5,5,5,1,0,1,0,30000,2,0,1,0,0,1,0,100000,1,1,100,80,100,80,80,80,100,100,80,15000,3,0,2,1,0 ,0,1
0,1,88,1,73,0,1,1,0,0,0,92,1,2,1,3,5,5,4,1,1,0,0,48000,2,0,1,1,0,1,0,72000,1,1,80,60,70,70,40,50,60,60,60,0,1,0,0,1,0 ,0,1
1,0,88,0,59,0,1,1,40000,0,0,60,0,1,1,4,10,10,1,1,0,0,0,100000,4,-1,1,0,0,1,-1,200000,1,1,50,50,0,60,0,0,50,0,50,50000,1,0,0,1,0 ,0,0
